phi,theta,psi
0.243595634706376,0.00891394180374605,-0.187003044809615
0.243018196497401,0.0082659612076279,-0.186334402240348
0.242451922022435,0.00764236458164103,-0.185683471513868
0.241901636802883,0.00705543934144526,-0.185063712819229
0.241372166360148,0.00651747290270177,-0.184488586345483
0.240868336215632,0.00604075268107129,-0.183971552281683
0.240394971890739,0.00563756609221455,-0.183526070816883
0.239956835812072,0.0053197499183042,-0.183165602140134
0.239555530861816,0.00508858157339831,-0.182901863129556
0.239188092276618,0.00493466973505163,-0.182730793419164
0.238851198530362,0.00484815057292209,-0.182639945710293
0.238541528096931,0.00481916025666807,-0.182616795134837
0.23825575945021,0.00483783495594792,-0.18264881682469
0.237990571064083,0.00489431084042025,-0.182723485911749
0.237742641412434,0.0049787240797432,-0.182828277527908
0.237508648969146,0.00508121084357538,-0.182950666805061
0.237285272208104,0.00519190730157493,-0.183078128875104
0.237069189603191,0.00530094962340044,-0.183198138869932
0.236857079628292,0.00539847397871029,-0.183298171921439
0.236645620757291,0.00547461653716264,-0.183365703161522
0.236431491464071,0.00551951346841584,-0.183388207722074
0.236211370222517,0.00552330094212872,-0.183353160734991
0.235981935506512,0.00547611512795942,-0.183248037332167
0.235740213769146,0.00537001707486362,-0.183060318759039
0.235486380731251,0.0052083120666746,-0.182782756714538
0.235222286214428,0.004998376547249,-0.18242299696333
0.234949795523776,0.00474759258840929,-0.18199129767694
0.234670773964396,0.00446334226197931,-0.18149791702689
0.234387086841387,0.0041530076397811,-0.180953113184704
0.23410059945985,0.00382397079363761,-0.180367144321905
0.233813177124885,0.00348361379537176,-0.179750268610018
0.233526685141591,0.00313931871680606,-0.179112744220566
0.233242988815068,0.00279846762976366,-0.178464829325072
0.232963953450417,0.00246844260606727,-0.17781678209506
0.232691444352737,0.00215662571754027,-0.177178860702054
0.232427326827128,0.00187039903600472,-0.176561323317576
0.23217346617869,0.001617144633284,-0.175974428113151
0.231931727712524,0.00140424458120036,-0.175428433260303
0.231703975122363,0.00123904322396595,-0.174933596930554
0.231490682951481,0.00112448478745986,-0.174499791172962
0.231288400066113,0.00105505511149562,-0.174127840308517
0.231092986771974,0.00102428029504509,-0.173809427218528
0.23090030337478,0.00102568643708034,-0.173535829918889
0.230706210180248,0.00105279963657412,-0.173298326425493
0.230506567494094,0.00109914599249783,-0.173088194754233
0.230297235622035,0.00115825160382466,-0.172896712921004
0.230074074869786,0.00122364256952601,-0.172715158941698
0.229832945543063,0.0012888449885744,-0.17253481083221
0.229569707947584,0.00134738495994169,-0.172346946608432
0.229280222389064,0.00139278858259995,-0.172142844286259
0.228960349173218,0.00141858195552214,-0.171913781881584
0.228605948605765,0.00141829117767966,-0.171651037410301
0.228212880992419,0.00138544234804505,-0.171345888888303
0.227777006638897,0.0013135615655897,-0.170989614331484
0.227294434812184,0.0011966726393926,-0.170573491755737
0.226767108508353,0.00103536402561133,-0.170091049442719
0.226202864875266,0.000834861183772295,-0.169548960662867
0.225609802106996,0.00060048709024163,-0.168958658045829
0.224996018397617,0.000337564721387462,-0.168331580800585
0.224369611941205,5.14170535743652E-05,-0.167679168136117
0.223738680931834,-0.000252632936829755,-0.167012859261403
0.223111323563576,-0.000569262273458326,-0.166344093385424
0.222495638030508,-0.000893147979944997,-0.165684309717161
0.221899722526703,-0.00121896707992364,-0.165044947465594
0.221331675246235,-0.00154139659702657,-0.164437445839702
0.220799594383178,-0.0018551135548881,-0.163873244048467
0.220311578131609,-0.00215479497714144,-0.163363781300868
0.219875724685599,-0.00243511788741935,-0.162920496805886
0.219500132239224,-0.00269075930935614,-0.1625548297725
0.219192898986559,-0.00291639626831586,-0.162278219409692
0.218960274191045,-0.00310790437337327,-0.162102026812959
0.218797706537464,-0.00326579194694321,-0.162028502812178
0.21869673418359,-0.00339168643754362,-0.162042385493702
0.218648889881294,-0.00348721529368956,-0.162126425839599
0.218645706382445,-0.0035540059638981,-0.162263374831937
0.218678716438913,-0.00359368589668629,-0.162435983452785
0.218739452802566,-0.00360788254057098,-0.16262700268421
0.218819448225274,-0.00359822334406856,-0.162819183508282
0.218910235458908,-0.00356633575569587,-0.162995276907068
0.219003347255336,-0.00351384722397019,-0.163138033862636
0.219090316366428,-0.00344238519740681,-0.163230205357055
0.219162675544053,-0.00335357712452411,-0.163254542372394
0.219211957540081,-0.00324905045383783,-0.16319379589072
0.219229695106381,-0.00313043263386414,-0.163030716894102
0.219207420994823,-0.00299935111312144,-0.162748056364608
0.219136707308354,-0.00285747080114063,-0.162328565284307
0.219013715610848,-0.00270800017247352,-0.161756481166256
0.218843429827182,-0.00255620484666519,-0.161035648421609
0.21863183492192,-0.00240749328397682,-0.16018376098784
0.218384915859627,-0.00226727394466919,-0.159218804059931
0.218108657604868,-0.00214095528900282,-0.158158762832862
0.217809045122207,-0.00203394577723848,-0.157021622501613
0.217492063376211,-0.00195165386963692,-0.155825368261167
0.217163697331444,-0.00189948802645779,-0.154587985306503
0.216829931952471,-0.00188285670796362,-0.153327458832603
0.216496752203858,-0.00190716837441363,-0.152061774034448
0.216170143050168,-0.00197783148606878,-0.150808916107019
0.215856089455967,-0.00210025450319029,-0.149586870245297
0.215560576385821,-0.00227984588603802,-0.148413621644262
0.215289588804294,-0.00252201409487363,-0.147307155498897
0.215049111675951,-0.00283216758995652,-0.146285457004181
0.214844781179941,-0.00321454105394503,-0.145366511348494
0.214677633120346,-0.00366377955914143,-0.144563732133844
0.214545453780834,-0.00416984412124655,-0.143872863066547
0.214445961107197,-0.00472266400662247,-0.143285379330337
0.214376873045228,-0.00531216848163174,-0.142792756108948
0.21433590754072,-0.00592828681263669,-0.142386468586114
0.214320782539463,-0.00656094826600007,-0.14205799194557
0.214329215987252,-0.00720008210808398,-0.141798801371051
0.214358925829879,-0.00783561760525098,-0.141600372046289
0.214407630013134,-0.00845748402386382,-0.14145417915502
0.214473046482812,-0.00905561063028459,-0.141351697880979
0.214552893184704,-0.00961992669087608,-0.1412844034079
0.214644888064603,-0.0101403614720008,-0.141243770919516
0.214746749068301,-0.0106068442400211,-0.141221275599562
0.21485619414159,-0.0110093042612993,-0.141208392631773
0.214970941229972,-0.0113376808261352,-0.141196597199884
0.215088506520236,-0.0115865538580924,-0.141177412570068
0.215205626370225,-0.0117625029567383,-0.141144343224781
0.215318848754244,-0.0118740214845188,-0.141093534059484
0.215424721646596,-0.0119296028038798,-0.141021313310375
0.215519793021587,-0.0119377402772671,-0.140924009213653
0.215600610853521,-0.0119069272671262,-0.140797950005517
0.215663723116703,-0.0118456571359027,-0.140639463922166
0.215705677785437,-0.0117624232460423,-0.140444879199798
0.215723022834028,-0.0116657189599907,-0.140210524074612
0.215712306236781,-0.0115640376401935,-0.139932726782808
0.215670075968,-0.011465872649097,-0.139607815560583
0.21559288000199,-0.0113797173491461,-0.139232118644136
0.215477266313054,-0.0113140651027865,-0.138801964269667
0.215319782875499,-0.0112774092724641,-0.138313680673373
0.215116977663628,-0.0112782432206249,-0.137763596091454
0.214865461581567,-0.0113247530209213,-0.137148038760108
0.214564438529586,-0.0114188733864784,-0.136464375253189
0.214216568154221,-0.0115567101067739,-0.135718455228121
0.213824750056537,-0.0117341462995451,-0.134920271914611
0.213391883837605,-0.0119470650825297,-0.13407984662821
0.21292086909849,-0.0121913495734662,-0.133207200684464
0.21241460544026,-0.012462882890091,-0.132312355398923
0.211875992463982,-0.0127575481501427,-0.131405332087136
0.211307929770724,-0.0130712284713583,-0.130496152064651
0.210713316961553,-0.013399806971476,-0.129594836647017
0.210095053637536,-0.0137391667682329,-0.128711407149782
0.209456039399742,-0.0140851909793673,-0.127855884888496
0.208799173849237,-0.0144337627226163,-0.127038291178706
0.208127356587089,-0.0147807651157175,-0.126268647335963
0.207443487214365,-0.0151220812764088,-0.125556974675814
0.206750465332132,-0.0154535943224281,-0.124913294513809
0.206051353163338,-0.015771867786476,-0.124347617337224
0.205350541530535,-0.0160770824437935,-0.123864940629928
0.204653070212335,-0.0163706164139703,-0.123457299330945
0.203963983386086,-0.0166538485856491,-0.123114661053727
0.203288325229136,-0.0169281578474734,-0.122826993411722
0.202631139918832,-0.0171949230880852,-0.122584264018383
0.201997471632522,-0.0174555231961275,-0.122376440487157
0.201392364547553,-0.0177113370602433,-0.122193490431495
0.200820862841274,-0.0179637435690758,-0.122025381464849
0.200288010691032,-0.0182141216112672,-0.121862081200667
0.199798852274174,-0.0184638500754604,-0.121693557252401
0.199358431768049,-0.0187143078502983,-0.1215097772335
0.198971793350004,-0.018966873824424,-0.121300708757414
0.198643981197386,-0.0192229268864796,-0.121056319437592
0.198380039487544,-0.0194838459251085,-0.120766576887487
0.198185004336204,-0.0197509991682019,-0.120421448720548
0.198060179690384,-0.0200248163691503,-0.120011398559376
0.197997218914354,-0.0203040684181648,-0.119536980638769
0.197986236253578,-0.0205873566429351,-0.119008157930665
0.198017345953519,-0.0208732823711533,-0.118435252831833
0.198080662259641,-0.0211604469305096,-0.117828587739041
0.198166299417409,-0.021447451648696,-0.117198485049056
0.198264371672286,-0.021732897853403,-0.116555267158648
0.198364993269734,-0.0220153868723219,-0.115909256464583
0.19845827845522,-0.0222935200331438,-0.11527077536363
0.198534341474206,-0.0225658986635591,-0.114650146252556
0.198583296572156,-0.02283112409126,-0.114057691528129
0.198595257994533,-0.0230877976439372,-0.113503733587117
0.198560339986802,-0.023334520649281,-0.112998594826289
0.198468656794426,-0.0235698944349834,-0.112552597642412
0.19831032266287,-0.0237925203287355,-0.112176064432254
0.198075890549836,-0.0240012728009511,-0.111879317592583
0.19776483839971,-0.0241982401092473,-0.11166998129948
0.197384966035878,-0.0243876023527296,-0.111541335366895
0.196944391187294,-0.0245735753319902,-0.111481911477906
0.196451231582911,-0.0247603748476222,-0.111480238265874
0.195913604951682,-0.0249522167002185,-0.11152484436416
0.19533962902256,-0.0251533166903724,-0.111604258406125
0.194737421524501,-0.0253678906186758,-0.111707009025131
0.194115100186455,-0.0256001542857218,-0.111821624854537
0.193480782737378,-0.0258543234921034,-0.111936634527706
0.192842586906222,-0.0261346140384142,-0.112040566677998
0.192208630421942,-0.0264452417252456,-0.112121949938774
0.19158703101349,-0.0267904223531918,-0.112169312943397
0.19098590640982,-0.027174371722845,-0.112171184325225
0.190413374339885,-0.0276013056347977,-0.11211609271762
0.189877552532639,-0.028075439725779,-0.111992566753944
0.189385207108931,-0.0285985215539257,-0.111789214338535
0.18893591872986,-0.0291635981169438,-0.111501621663077
0.188526889595714,-0.0297618001627316,-0.111137709856395
0.1881553203791,-0.0303842584391878,-0.110706660876432
0.187818411752621,-0.0310221036942104,-0.110217656681132
0.187513364388882,-0.0316664666756985,-0.10967987922844
0.187237378960491,-0.0323084781315501,-0.109102510476301
0.18698765614005,-0.0329392688096639,-0.108494732382657
0.186761396600167,-0.033549969457938,-0.107865726905454
0.186555801013445,-0.0341317108242711,-0.107224676002636
0.186368070052491,-0.0346756236565626,-0.106580761632147
0.186195404389909,-0.0351728387027093,-0.105943165751931
0.186035004698304,-0.0356144867106107,-0.105321070319932
0.185884071650282,-0.035991698428165,-0.104723657294095
0.185739805918448,-0.0362956046032705,-0.104160108632363
0.185599405425858,-0.0365175890756899,-0.103639606292682
0.185459826050502,-0.0366577534832684,-0.103170619388141
0.185317595827474,-0.0367269151829264,-0.102753229725581
0.18516919905944,-0.0367365495485941,-0.102382059847095
0.185011120049065,-0.0366981319542021,-0.102051639121427
0.184839843099013,-0.0366231377736814,-0.101756496917322
0.184651852511948,-0.0365230423809615,-0.101491162603526
0.184443632590537,-0.0364093211499734,-0.101250165548783
0.184211667637443,-0.0362934494546474,-0.101028035121838
0.18395244195533,-0.0361869026689143,-0.100819300691437
0.183662439846865,-0.0361011561667042,-0.100618491626324
0.183338145614712,-0.0360476853219471,-0.100420137295243
0.182976043561534,-0.0360379655085747,-0.10021876706694
0.182572617989998,-0.0360834721005165,-0.100008910310161
0.182124353202767,-0.036195680471703,-0.0997850963936489
0.181627733502507,-0.0363860659960653,-0.0995418546861495
0.181079913708867,-0.0366642167067248,-0.0992737147013729
0.180485937919611,-0.0370257670244232,-0.0989773893818564
0.179855985332685,-0.0374600953686548,-0.0986572887728581
0.179200322786866,-0.0379565506076434,-0.0983195181634944
0.178529217120927,-0.0385044816096123,-0.0979701828428798
0.177852935173646,-0.0390932372427857,-0.0976153881001296
0.177181743783794,-0.0397121663753859,-0.0972612392243592
0.176525909790149,-0.0403506178756374,-0.0969138415046833
0.175895700031484,-0.0409979406117631,-0.0965793002302178
0.175301381346576,-0.041643483451987,-0.0962637206900769
0.174753220574197,-0.0422765952645319,-0.0959732081733764
0.174261484553125,-0.0428866249176221,-0.0957138679692313
0.173836440122133,-0.0434629212794802,-0.0954918053667566
0.173488354119997,-0.04399483321833,-0.0953131256550677
0.173227493385491,-0.0444717096023952,-0.0951839341232799
0.173064124406337,-0.0448829139543749,-0.0951103360605079
0.173003226200945,-0.0452219545138077,-0.0950982071025159
0.173031138208565,-0.0454921576575373,-0.0951455124310612
0.173130094605316,-0.0456982714268956,-0.0952404938777998
0.173282329567316,-0.0458450438632145,-0.0953707961954868
0.173470077270685,-0.0459372230078263,-0.0955240641368782
0.173675571891539,-0.0459795569020622,-0.0956879424547288
0.173881047605998,-0.0459767935872542,-0.0958500759017939
0.174068738590179,-0.0459336811047344,-0.0959981092308297
0.174220879020201,-0.0458549674958348,-0.0961196871945909
0.174319703072182,-0.0457454008018867,-0.0962024545458331
0.174347444922242,-0.0456097290642228,-0.0962340560373121
0.174286338746497,-0.0454527003241745,-0.0962021364217822
0.174118618721066,-0.0452790626230737,-0.0960943404519996
0.173826519022069,-0.0450935640022521,-0.09589831288072
0.173392273825622,-0.0449009525030417,-0.0956016984606982
0.172798602360107,-0.0447059790987159,-0.0951921419446897
0.172044931572669,-0.0445134469471233,-0.09465978644204
0.17115122515826,-0.0443282041059727,-0.0940132460766074
0.170138707905868,-0.0441551000976339,-0.0932694163180838
0.169028604604478,-0.0439989844444781,-0.0924452317544882
0.167842140043075,-0.0438647066688762,-0.0915576269738414
0.166600539010646,-0.0437571162931989,-0.0906235365641623
0.165325026296178,-0.043681062839817,-0.0896598951134699
0.164036826688655,-0.0436413958311017,-0.0886836372097848
0.162757164977065,-0.0436429647894241,-0.0877116974411261
0.161507265950393,-0.0436906192371547,-0.0867610103955123
0.160308354397624,-0.0437892086966638,-0.0858485106609643
0.159181655107747,-0.0439435826903229,-0.0849911328255013
0.158148392869746,-0.0441585907405033,-0.0842058114771422
0.157229792472606,-0.0444390823695748,-0.0835094812039072
0.156447078705316,-0.0447899070999094,-0.0829190765938157
0.15581844010746,-0.045213751407909,-0.0824515010724465
0.155339617419555,-0.0457028268874555,-0.0821148444102107
0.154996287073679,-0.0462461786405066,-0.0818963183103538
0.154774077961455,-0.0468328510921683,-0.0817801113358081
0.154658618974509,-0.0474518886675475,-0.0817504120495049
0.154635539004465,-0.0480923357917502,-0.0817914090143772
0.154690466942948,-0.0487432368898835,-0.0818872907933566
0.154809031681584,-0.0493936363870535,-0.0820222459493756
0.154976862111997,-0.0500325787083666,-0.0821804630453662
0.155179587125813,-0.0506491082789298,-0.0823461306442608
0.155402835614656,-0.0512322695238494,-0.0825034373089912
0.155632236470151,-0.0517711068682314,-0.0826365716024902
0.155853418583923,-0.0522546647371831,-0.082729722087689
0.156052010847597,-0.0526719875558106,-0.0827670773275206
0.156213642152798,-0.0530121197492202,-0.0827328258849169
0.156323958191757,-0.0532642287245668,-0.08261115632281
0.156373356362231,-0.0534259196164286,-0.0823870992821074
0.156363490053425,-0.0535085241656597,-0.0820606732532358
0.156297642520047,-0.0535246340376192,-0.0816447923428554
0.156179097016808,-0.0534868408976663,-0.0811527913214132
0.156011136798415,-0.0534077364111605,-0.0805980049593558
0.15579704511958,-0.0532999122434616,-0.0799937680271308
0.155540105235011,-0.0531759600599284,-0.0793534152951849
0.155243600399418,-0.0530484715259203,-0.0786902815339656
0.15491081386751,-0.0529300383067963,-0.0780177015139198
0.154545028893996,-0.0528332520679171,-0.077349010005495
0.154149528733586,-0.0527707044746406,-0.0766975417791376
0.15372759664099,-0.0527549871923263,-0.0760766316052952
0.153282515870916,-0.0527986918863344,-0.0754996142544149
0.152817569678074,-0.0529144102220236,-0.074979824496944
0.152336041317173,-0.0531147338647531,-0.0745305971033288
0.151841154955012,-0.0534108263970303,-0.0741652668440174
0.151335083073435,-0.0537988009410122,-0.0738947206528879
0.150819093279609,-0.0542657497364076,-0.0737179914390511
0.15029442366307,-0.0547986428085165,-0.0736305287135568
0.149762312313357,-0.055384450182639,-0.0736277812214892
0.149223997320007,-0.0560101418840742,-0.0737051977079324
0.148680716772557,-0.0566626879381227,-0.0738582269179702
0.148133708760545,-0.0573290583700838,-0.0740823175966874
0.147584211373508,-0.057996223205258,-0.0743729184891673
0.147033462700983,-0.0586511524689446,-0.074725478340494
0.146482700832508,-0.0592808161864438,-0.0751354458957521
0.145933163857622,-0.0598721843830552,-0.0755982699000253
0.14538608986586,-0.0604122270840788,-0.0761093990983976
0.14484271694676,-0.0608879143148149,-0.0766642822359533
0.144304283189861,-0.0612862161005625,-0.0772583680577765
0.143772026684698,-0.0615941041612274,-0.0778871053089509
0.143246791586862,-0.0618039326319815,-0.0785458541582669
0.142727514366256,-0.0619253727750664,-0.0792238976059978
0.14221255481125,-0.061971571712079,-0.0799006322345135
0.141700272586944,-0.061955676564617,-0.0805545471811873
0.141189027358443,-0.0618908344542779,-0.081164131583392
0.140677178790846,-0.0617901925026592,-0.0817078745784994
0.140163086549256,-0.0616668978313579,-0.0821642653038841
0.139645110298774,-0.061534097561972,-0.0825117928969179
0.139121609704503,-0.0614049388160987,-0.0827289464949736
0.138590944431543,-0.0612925687153352,-0.0827942152354242
0.138051474144998,-0.0612101343812792,-0.0826860882556428
0.137501558509968,-0.0611707829355279,-0.082383054693002
0.136939557191556,-0.0611876614996791,-0.0818636036848741
0.136363829854862,-0.0612739171953298,-0.0811062243686331
0.135772736164989,-0.061442697144078,-0.0800894058816515
0.13516467215631,-0.0617067438253072,-0.0787916373613011
0.134540529137846,-0.06206699258989,-0.0777828075401388
0.133905257764343,-0.0625109888196778,-0.0769246496017382
0.133264181285855,-0.0630255551148253,-0.0759972430671574
0.132622622952439,-0.0635975140754865,-0.075005316996613
0.131985906014149,-0.0642136883018158,-0.0739536004503227
0.131359353721041,-0.0648609003939671,-0.0728468224885033
0.130748289323171,-0.0655259729520947,-0.0716897121713715
0.130158036070594,-0.0661957285763528,-0.0704869985591452
0.129593917213366,-0.0668569898668951,-0.0692434107120412
0.129061256001542,-0.067496579423876,-0.0679636776902768
0.128565375685177,-0.0681013198474498,-0.0666525285540689
0.128111599514328,-0.0686580337377709,-0.0653146923636347
0.127705250739049,-0.0691535436949926,-0.0639548981791913
0.127351652609396,-0.0695746723192698,-0.062577875060956
0.127056128375425,-0.0699082422107569,-0.0611883520691456
0.126823344402242,-0.0701435938425792,-0.0597910582639778
0.126651044192682,-0.0702869482833826,-0.0583907227056693
0.126532821853135,-0.0703514655636976,-0.056992074454437
0.126462215274198,-0.0703503270494661,-0.0555998425704987
0.12643276234647,-0.0702967141066302,-0.054218756114071
0.126438000960548,-0.0702038081011323,-0.0528535441453708
0.126471469007033,-0.0700847903989144,-0.0515089357246163
0.126526704376519,-0.0699528423659188,-0.0501896599120235
0.126597244959607,-0.0698211453680879,-0.0489004457678104
0.126676628646894,-0.0697028807713633,-0.0476460223521935
0.126758393328978,-0.0696112299416876,-0.0464311187253901
0.126836076896457,-0.0695593742450031,-0.0452604639476173
0.126903217239931,-0.0695604950472519,-0.0441387870790928
0.126953352249995,-0.0696277737143762,-0.0430708171800329
0.12698001981725,-0.0697743916123179,-0.0420612833106553
0.126976758298488,-0.0700134897285898,-0.0411149145311767
0.126938586782525,-0.0703506006091408,-0.0398622191488334
0.126865288395019,-0.0707747265459113,-0.0383712626512136
0.126757602489638,-0.0712727005868237,-0.0371365564414579
0.126616268420051,-0.0718313557797972,-0.0361404011805808
0.126442025539928,-0.0724375251727534,-0.0353650975295976
0.126235613202938,-0.073078041813613,-0.0347929461495238
0.125997770762751,-0.0737397387502972,-0.0344062477013731
0.125729237573034,-0.0744094490307259,-0.0341873028461608
0.125430752987458,-0.075074005702821,-0.0341184122449025
0.125103056359693,-0.0757202418145024,-0.0341818765586124
0.124746887043407,-0.0763349904136914,-0.0343599964483057
0.124362984392268,-0.0769050845483086,-0.0346350725749971
0.123952087759948,-0.0774173572662751,-0.0349894055997018
0.123514936500115,-0.0778586416155114,-0.0354052961834346
0.123052269966438,-0.0782157706439384,-0.03586504498721
0.122564870019484,-0.0784764691484068,-0.0363509526720436
0.122054758836278,-0.0786424410469218,-0.0368463794940967
0.121525365184698,-0.0787264862152028,-0.0373417895615891
0.120980193759469,-0.0787417099837811,-0.0378305671023869
0.120422749255317,-0.0787012176831861,-0.0383061053229294
0.119856536366965,-0.0786181146439495,-0.0387617974296532
0.119285059789139,-0.0785055061966025,-0.0391910366289965
0.118711824216564,-0.0783764976716754,-0.0395872161273969
0.118140334343964,-0.0782441943996985,-0.0399437291312916
0.117574094866064,-0.0781217017112037,-0.0402539688471193
0.11701661047759,-0.078022124936721,-0.0405113284813163
0.116471385873266,-0.0779585694067817,-0.0407092012403214
0.115941925747816,-0.0779441404519157,-0.0408409803305725
0.115431734795967,-0.0779919434026553,-0.0409000589585062
0.114944317712442,-0.0781150835895301,-0.0408798303305611
0.114483179191967,-0.0783266663430711,-0.0407736876531746
0.114051339409805,-0.0786358795711339,-0.0405750513450118
0.113648570173597,-0.0790346196285798,-0.0402824693803252
0.113273308012312,-0.0795100134101274,-0.0399056299643314
0.112923985349304,-0.0800491876575769,-0.0394556832204593
0.112599034607926,-0.0806392691127278,-0.0389437792721397
0.112296888211531,-0.0812673845173797,-0.0383810682428007
0.112015978583471,-0.0819206606133325,-0.0377787002558732
0.111754738147102,-0.0825862241423858,-0.0371478254347863
0.111511599325775,-0.0832512018463394,-0.0364995939029695
0.111284994542844,-0.0839027204669929,-0.0358451557838526
0.111073356221662,-0.0845279067461457,-0.0351956612008655
0.110875116785582,-0.0851138874255986,-0.0345622602774374
0.110688708657957,-0.0856477892471501,-0.0339561031369981
0.110512564262141,-0.0861167389526005,-0.0333883399029775
0.110345116021486,-0.0865078632837493,-0.0328701206988049
0.110184792892725,-0.0868084607973483,-0.0324125956479098
0.110029370622948,-0.0870152554797565,-0.0320261422486658
0.109875205782766,-0.0871390941892984,-0.0317090262728026
0.109718468706078,-0.0871919835164008,-0.0314498997827783
0.109555329726788,-0.0871859300514903,-0.0312371501902806
0.109381959178795,-0.0871329403849932,-0.0310591649069971
0.109194527396003,-0.0870450211073364,-0.0309043313446151
0.108989204712312,-0.0869341788089464,-0.0307610369148219
0.108762161461625,-0.08681242008025,-0.0306176690293058
0.108509567977842,-0.0866917515116732,-0.0304626150997538
0.108227594594865,-0.0865841796936431,-0.0302842625378537
0.107912411646596,-0.0865017112165862,-0.0300709987552925
0.107560189466936,-0.086456352670929,-0.0298112111637583
0.107167098389787,-0.0864601106470986,-0.0294932871749383
0.10672930874905,-0.0865249917355209,-0.0291056142005208
0.106242990878628,-0.0866630025266231,-0.0286365796521921
0.105704794402939,-0.0868848305457703,-0.0280745709416406
0.105118882339474,-0.0871886673182778,-0.027412066074709
0.104495381477753,-0.0875658129669996,-0.0266595989913236
0.103844582780855,-0.0880074955002732,-0.0258326839277421
0.103176777211862,-0.0885049429264369,-0.0249468352799027
0.102502255733852,-0.0890493832538277,-0.0240175674437422
0.101831309309905,-0.089632044490783,-0.0230603948151975
0.1011742289031,-0.0902441546456407,-0.0220908317902075
0.100541305476519,-0.090876941726739,-0.0211243927647087
0.0999428299932399,-0.0915216337424154,-0.0201765921346384
0.0993890934163424,-0.0921694587010065,-0.0192629442959338
0.0988903867089068,-0.0928116446108513,-0.0183989636445332
0.0984570008340129,-0.0934394194802868,-0.0176001645763733
0.0980992267547403,-0.0940440113176502,-0.0168820614873915
0.0978273554341682,-0.09461664813128,-0.0162601687735255
0.0976516778353773,-0.0951485601741588,-0.0157500008307123
0.0975782869118222,-0.0956336730075389,-0.0153668442812842
0.0975947455496504,-0.0960738341101635,-0.0151134905365202
0.0976835055603951,-0.0964723390243727,-0.0149740084376722
0.0978270185917185,-0.0968324832925067,-0.0149309293791073
0.0980077362912835,-0.0971575624569052,-0.014966784755194
0.0982081103067523,-0.0974508720599085,-0.0150641059602987
0.0984105922857872,-0.0977157076438566,-0.0152054243887896
0.0985976338760508,-0.0979553647510893,-0.0153732714350345
0.0987516867252052,-0.0981731389239471,-0.0155501784934005
0.0988552024809131,-0.0983723257047697,-0.0157186769582554
0.0988906327908368,-0.0985562206358967,-0.0158612982239668
0.0988404293026386,-0.098728119259669,-0.0159605736849024
0.0986870436639808,-0.098891317118426,-0.0159990347354291
0.0984129275225263,-0.0990491097545074,-0.0159592127699151
0.0980005325259363,-0.0992047927102544,-0.0158236391827284
0.0974325719071094,-0.099361640729422,-0.0155748453682356
0.0967061089493264,-0.0995224086450897,-0.0151974104560448
0.0958397087594158,-0.0996893071959766,-0.014695312542826
0.0948537021158837,-0.0998645214823464,-0.0140832280358105
0.0937684197972335,-0.100050236604462,-0.0133759452938251
0.0926041925819714,-0.100248637662586,-0.0125882526756969
0.0913813512486024,-0.100461909756983,-0.0117349385402523
0.0901202265756313,-0.100692237987916,-0.0108307912463175
0.0888411493415633,-0.100941807455646,-0.00989059915271984
0.0875644503249033,-0.101212803260439,-0.00892915061828536
0.0863104603041573,-0.101507410502558,-0.00796123400184112
0.0850995100578291,-0.101827814282264,-0.00700163766221373
0.0839519303644245,-0.102176199699822,-0.00606514995822938
0.0828880520024486,-0.102554751855494,-0.00516655924871579
0.0819282057504065,-0.102965655849544,-0.00432065389249869
0.0810927223868023,-0.103411096782236,-0.00354222224840495
0.0803999429550637,-0.103892447344313,-0.00284604830469237
0.0798493589889162,-0.104406132686267,-0.0022416679918309
0.0794300667310379,-0.104946715525236,-0.00172319240696783
0.0791310536434329,-0.105508755195787,-0.00128191311023373
0.0789413071881062,-0.10608681103249,-0.000909121661758938
0.0788498148270624,-0.10667544236991,-0.000596109621673779
0.0788455640223063,-0.107269208542618,-0.000334168550109037
0.078917542235843,-0.107862668885181,-0.000114590007195492
0.0790547369296772,-0.108450382732167,7.13344469367438E-05
0.079246135565813,-0.109026909418144,0.000232313252157113
0.079480725606256,-0.10958680827768,0.000377054848335279
0.0797474945130101,-0.110124638645344,0.000514267675340685
0.0800354297480812,-0.110634959855703,0.00065266017304233
0.0803335187734733,-0.111112331243325,0.000800940781310322
0.0806307490511911,-0.111551312142779,0.000967817940014104
0.0809161095965469,-0.111946489229702,0.0011620000890229
0.0811804545929371,-0.112296100705801,0.00139202769740732
0.0814201202340536,-0.112605669135023,0.00166224239983714
0.0816324447815282,-0.11288158152291,0.00197259168747865
0.0818147664969937,-0.113130224875005,0.00232281599356243
0.0819644236420816,-0.113357986196851,0.00271265575131996
0.0820787544784243,-0.113571252493989,0.00314185139398337
0.0821550972676535,-0.113776410771964,0.00361014335478327
0.0821907902714016,-0.113979848036317,0.00411727206695178
0.0821831717513002,-0.11418795129259,0.00466297796372017
0.0821295799689825,-0.114407107546328,0.00524700147831969
0.0820273531860793,-0.114643703803071,0.00586908304398182
0.0818738296642234,-0.114904127068363,0.00652896309393802
0.0816663476650468,-0.115194764347746,0.00722638206141979
0.0814022454501815,-0.115522002646764,0.00796108037965837
0.0810788612812592,-0.115892228970958,0.00873279848188591
0.0806937418974782,-0.11631130415371,0.00954127680133277
0.080249645436556,-0.116777782330041,0.0103854662837066
0.0797547838433335,-0.117284869223875,0.0112595099284609
0.0792176260533553,-0.117825648034396,0.0121557408499311
